MediaId,CreatedDate,PostUrl,NrLikes,NrComments,ViewCount,IsVideo,TaggedUsers,MentionedUsers,Caption,Location
2230446372620796204_3781958475,1/27/2020 7:26:03 AM,https://www.instagram.com/p/B70IyiSnwEs,12626,63,277116,Yes,,"@borderlandsbakery,@simplysatisfyinguk","Where are my Harry Potter fans? @borderlandsbakery -
-
If you’re from explore, follow me @simplysatisfyinguk  for more❤️ -
-
-
tags
#slime #fluffyslime#asmr#satisfying #tsatisfy#slimeusa#satisfyingposts #fishbowlslime #slimyslime #crunchyslime#clearslime #brownslime #sellsand #kineticsand #uk#america #waterslime #greenslime #yellowslime #blueslime#slusheeslime #butterslime #icebergslime#creamcheeseslime #pinkslime #brownslime #blackslime#whiteslime #redslime #slusheeslime #explorepages",
2220702335974166229_3781958475,1/13/2020 8:47:07 PM,https://www.instagram.com/p/B7RhQI_ns7V,12607,46,410286,Yes,,@sand.tagious,"CRUNCH TIME ⚠️💥 what is your favourite colour? •
•
Credit to: @sand.tagious •
•
#vape #hydraulicpress
#slime #fluffyslime#asmr#satisfying #tsatisfy#slimeusa#satisfyingposts #fishbowlslime #slimyslime #crunchyslime#clearslime #brownslime #sellsand #kineticsand #uk#america #waterslime #greenslime #yellowslime #blueslime#slusheeslime #butterslime #icebergslime#creamcheeseslime #vapenation #whiteslime #redslime #slusheeslime #explorepages",
2235820919255630262_3781958475,2/3/2020 5:24:05 PM,https://www.instagram.com/p/B8HO0e5noG2,12475,20,0,No,,@pan_n_ice,"🍩🍦Hersheys 🍦🍩
Would you like to try this? Let me know! •
•
Credit: @pan_n_ice
-
🍩
🍩🍩
🍩🍩🍩
🍩🍩🍩🍩
🍩🍩🍩🍩🍩
tags
#slime #fluffyslime#asmr#satisfying #tsatisfy#slimeusa#satisfyingposts #fishbowlslime #slimyslime #crunchyslime#clearslime #brownslime #sellsand #kineticsand #uk#america #waterslime #greenslime #yellowslime #blueslime#slusheeslime #butterslime #icebergslime#creamcheeseslime #pinkslime #brownslime #blackslime#whiteslime #redslime #slusheeslime #explorepages
🍩🍩🍩🍩🍩
🍩🍩🍩🍩
🍩🍩🍩
🍩🍩
🍩",
2247638609389568196_3781958475,2/20/2020 12:43:43 AM,https://www.instagram.com/p/B8xN2ggHkDE,12067,92,0,No,,"@simplysatisfyinguk,@soapasmrrmsapaos","1 or 2? LINK IN BIO download for FREE😊@simplysatisfyinguk 
@simplysatisfyinguk
🧼
🧼🧼
🧼🧼🧼
🧼🧼🧼🧼
🧼🧼🧼🧼🧼
#slime #fluffyslime#asmr#satisfying #tsatisfy#slimeusa#satisfyingposts #fishbowlslime #slimyslime #crunchyslime#clearslime #brownslime #sellsand #kineticsand #uk#america #waterslime #greenslime #yellowslime #blueslime#slusheeslime #butterslime #icebergslime#creamcheeseslime #pinkslime #brownslime #blackslime#whiteslime #redslime #slusheeslime #explorepages
🧼🧼🧼🧼🧼
🧼🧼🧼🧼
🧼🧼🧼
🧼🧼
🧼 🎥: @soapasmrrmsapaos",
2227261828316903037_3781958475,1/22/2020 9:59:01 PM,https://www.instagram.com/p/B7o0tUSnbZ9,12034,19,184050,Yes,,@pan_n_ice,"Snapple Ice cream rolls 
Would you like to try this? Let me know! •
•
Credit: @pan_n_ice
-
☕
☕☕
☕☕☕
☕☕☕☕
☕☕☕☕☕
tags
#slime #fluffyslime#asmr#satisfying #tsatisfy#slimeusa#satisfyingposts #fishbowlslime #slimyslime #crunchyslime#clearslime #brownslime #sellsand #kineticsand #uk#america #waterslime #greenslime #yellowslime #blueslime#slusheeslime #butterslime #icebergslime#creamcheeseslime #pinkslime #brownslime #blackslime#whiteslime #redslime #slusheeslime #explorepages
☕☕☕☕☕
☕☕☕☕
☕☕☕
☕☕
☕",
2243309724921253356_3781958475,2/14/2020 1:23:21 AM,https://www.instagram.com/p/B8h1k8rHE3s,11869,45,303119,Yes,,"@simplysatisfyinguk,@simplysatisfyinguk","Wow that’s a high powered jet stream 😳
Follow me for more amazing videos 🏝
@simplysatisfyinguk
@simplysatisfyinguk
•

Credit: Unknown
Video belongs to their respective owner!

#slime #fluffyslime#asmr#satisfying #tsatisfy#slimeusa#satisfyingposts #fishbowlslime #slimyslime #crunchyslime#clearslime #brownslime #sellsand #kineticsand #uk#america #waterslime #greenslime #yellowslime #blueslime#slusheeslime #butterslime #icebergslime#creamcheeseslime #pinkslime #brownslime #blackslime#whiteslime #redslime #slusheeslime #explorepages",
2231314065108284691_3781958475,1/28/2020 12:10:09 PM,https://www.instagram.com/p/B73OFH5HLUT,11384,26,179789,Yes,,@pan_n_ice,"🍩 pop tarts 🍦🍩
Would you like to try this? Let me know! •
•
Credit: @pan_n_ice
-
🍩
🍩🍩
🍩🍩🍩
🍩🍩🍩🍩
🍩🍩🍩🍩🍩
tags
#slime #fluffyslime#asmr#satisfying #tsatisfy#slimeusa#satisfyingposts #fishbowlslime #slimyslime #crunchyslime#clearslime #brownslime #sellsand #kineticsand #uk#america #waterslime #greenslime #yellowslime #blueslime#slusheeslime #butterslime #icebergslime#creamcheeseslime #pinkslime #brownslime #blackslime#whiteslime #redslime #slusheeslime #explorepages
🍩🍩🍩🍩🍩
🍩🍩🍩🍩
🍩🍩🍩
🍩🍩
🍩",
2232735945942037869_3781958475,1/30/2020 11:15:02 AM,https://www.instagram.com/p/B78RYNnHvVt,11338,145,335459,Yes,,"@simplysatisfyinguk,@simplysatisfyinguk,@simplysatisfyinguk","What is “purple” in your language? 🧚‍♂️
⚠️Follow @simplysatisfyinguk
Follow @simplysatisfyinguk
Follow @simplysatisfyinguk
*
*
Credit @ no copyright intended please dm or comment for credit *
*
#vape #hydraulicpress
#slime #fluffyslime#asmr#satisfying #tsatisfy#slimeusa#satisfyingposts #fishbowlslime #slimyslime #crunchyslime#clearslime #brownslime #sellsand #kineticsand #uk#america #waterslime #greenslime #yellowslime #blueslime#slusheeslime #butterslime #icebergslime#creamcheeseslime #vapenation #whiteslime #redslime #slusheeslime #explorepages",
2016809211733648437_3781958475,4/7/2019 1:07:39 PM,https://www.instagram.com/p/Bv9JUrlHqQ1,10687,375,50456,Yes,,"@musiacal,@simply_satisfying_uk,@simply_satisfying_uk,@simply_satisfying_uk","Write 'cute' in your language! •
•
Make sure you liked and comment⬇️⬇️
•
•
•
follow @musiacal - credit to them 🙌🏻⬇️
•
•
Follow: @simply_satisfying_uk 
Follow: @simply_satisfying_uk 
Follow: @simply_satisfying_uk •
•
•
#glossyslime #squishies #asmrvideo #satisfyingsounds#thwocking #slimepressing #jigglyslime #crunchyfloam#anxietyrelief #satisfyingfloam #fishbowlslime #sizzle#jellycubeslime #icebergslime #bubblepopping #daisoclay#crunchyfloam #slimerepost #slimerecipe
#prettyslime #sensory #destress #thickslime #slimemixing #glitterslime #satisfyingsoap #clayslime#floralfoam #satisfyingvideos",
2090508922386307729_3781958475,7/18/2019 5:35:19 AM,https://www.instagram.com/p/B0C-sn2ntqR,10373,10,98013,Yes,,@gozerojofficial,"♡🐬
～
Would you rather put $10,000 or your most prized possession to shred?
❥
❥
❥
❥
𝒸𝓇𝑒𝒹𝒾𝓉 ➵ @gozerojofficial ! ヅ ~
~
𝒯𝒶𝑔𝓈:
#cronch #crunchyslime #soothing #sleepaid #relaxing#soothing #slime #asmr #oddlysatisfying #asmrsounds#slimerepost #putty #satisfaction #trending#satisfyingslime #viral #slimerecipe #explorepage",
2223217471800482663_3781958475,1/17/2020 8:03:23 AM,https://www.instagram.com/p/B7adILxHBtn,9955,9,193549,Yes,,"@simplysatisfyinguk,@lightelegancehq","This is oddly satisfying! What do you think?
.
Follow @simplysatisfyinguk for more
-
Crédit: @lightelegancehq
.
.
.
.
Hashtags: #fluffyslime #softslime #glitterslime #butterslime#creamcheeseslime #slime #slimerepost #loveslime#viralslime #clickyslime #thickslime #greatslime#amazingslime #redslime #purpleslime #blueslime#orangeslime #yellowslime #greenslime #pinkslime#softbutterslime #christmasslime #satisfying",
2106500774507823276_3781958475,8/9/2019 7:09:42 AM,https://www.instagram.com/p/B07y0svn8Cs,9908,18,72225,Yes,,@vaustinl,"Bubble honey comb 🍯🌪
Song: The Girl Next Door - On Top
•
•
credit: @vaustinl •
•
#vape #vaping 
#slime #fluffyslime#asmr#satisfying #tsatisfy#slimeusa#satisfyingposts #fishbowlslime #slimyslime #crunchyslime#clearslime #brownslime #sellsand #kineticsand #uk#america #waterslime #greenslime #yellowslime #blueslime#slusheeslime #butterslime #icebergslime#creamcheeseslime #vapenation #whiteslime #redslime #slusheeslime #explorepages",
2104325722647374086_3781958475,8/6/2019 7:06:44 AM,https://www.instagram.com/p/B00ERh2HSkG,9862,27,94118,Yes,,@simplysatisfyinguk,"Follow @simplysatisfyinguk for more! •
•
Via kwai app
•
•

#satisfying #oddlysatisfying#satisfyingvideos #slime #asmr #slimeasmr#asmrvideo #slimeasmr #asmrslime #dancer#pretty #cool #muser #musers #vines#asmrtriggers #butterslime #tiktokers#clearslime #cloudslime #viralvideos #tiktok#musically",
2247084170408782451_3781958475,2/19/2020 6:25:47 AM,https://www.instagram.com/p/B8vPyW9nmpz,9849,22,243843,Yes,simplysatisfyinguk,"@simplysatisfyinguk,@simplysatisfyinguk,@simplysatisfyinguk","The PERFECT cut 👌 @simplysatisfyinguk 
Follow for more amazing videos 🎂 
@simplysatisfyinguk
@simplysatisfyinguk
❤️
Via: Bencorry1 on Tiktok 
Video belongs to their respective owner!
🍰
🍰🍰
🍰🍰🍰
🍰🍰🍰🍰
🍰🍰🍰🍰🍰
🏷
#slime #fluffyslime#asmr#satisfying #tsatisfy#slimeusa#satisfyingposts #fishbowlslime #slimyslime #crunchyslime#clearslime #brownslime #sellsand #kineticsand #uk#america #waterslime #greenslime #yellowslime #blueslime#slusheeslime #butterslime #icebergslime#creamcheeseslime #pinkslime #brownslime #blackslime#whiteslime #redslime #slusheeslime #explorepages
🍰🍰🍰🍰🍰
🍰🍰🍰🍰
🍰🍰🍰
🍰🍰
🍰",London UK -  lat:22.76265065 long: -102.5382358 id:317245314975489
2222597209853831309_3781958475,1/16/2020 11:31:04 AM,https://www.instagram.com/p/B7YQGL0HKiN,9793,8,177597,Yes,,"@hydraulicpresschannel,@simplysatisfying,@simplysatisfyinguk,@simplysatisfyinguk","Wow, these candles look cool! 👇🏽 Credit: @hydraulicpresschannel - I do not take credit! .

Follow me, for amazing photos & videos 🏝
@simplysatisfying
@simplysatisfyinguk
@simplysatisfyinguk
Turn on post notifications ✅
.
Image belongs to their respective owner!

#glossyslime #squishies #asmrvideo #satisfyingsounds#thwocking #slimepressing #jigglyslime #crunchyfloam#anxietyrelief #satisfyingfloam #fishbowlslime #sizzle#jellycubeslime #icebergslime #bubblepopping #daisoclay#crunchyfloam #slimerepost #slimerecipe
#prettyslime #sensory #destress #thickslime #slimemixing #glitterslime #satisfyingsoap #clayslime#floralfoam #satisfyingvideos",
2243251226770492104_3781958475,2/13/2020 11:27:03 PM,https://www.instagram.com/p/B8hoRsBnUrI,9769,5,252480,Yes,,"@simplysatisfyinguk,@simplysatisfyinguk,@arbenl1berateme","So smooth so satisfying 😍
Follow me, for amazing photos & videos 🏝
@simplysatisfyinguk
@simplysatisfyinguk
Turn on post notifications ✅
.
Credit: @arbenl1berateme 
Video belongs to their respective owner!

#glossyslime #squishies #asmrvideo #satisfyingsounds#thwocking #slimepressing #jigglyslime #crunchyfloam#anxietyrelief #satisfyingfloam #fishbowlslime #sizzle#jellycubeslime #icebergslime #bubblepopping #daisoclay#crunchyfloam #slimerepost #slimerecipe
#prettyslime #sensory #destress #thickslime #slimemixing #glitterslime #satisfyingsoap #clayslime#floralfoam #satisfyingvideos",
2222717809733818917_3781958475,1/16/2020 3:30:43 PM,https://www.instagram.com/p/B7YrhJNHlol,9615,13,267953,Yes,,"@simplysatisfyinguk,@cuenk_test","Do you like animations?❤
Follow (me) @simplysatisfyinguk
-
Credit: @cuenk_test
-
-
#vape #hydraulicpress
#slime #fluffyslime#asmr#satisfying #tsatisfy#slimeusa#satisfyingposts #fishbowlslime #slimyslime #crunchyslime#clearslime #brownslime #sellsand #kineticsand #uk#america #waterslime #greenslime #yellowslime #blueslime#slusheeslime #butterslime #icebergslime#creamcheeseslime #vapenation #whiteslime #redslime #slusheeslime #explorepages",
2105836462839662806_3781958475,8/8/2019 9:08:22 AM,https://www.instagram.com/p/B05bxsSn4jW,9354,0,87719,Yes,,@vaustinl,"This is pretty cool! •
•
☆☆☆☆☆☆☆☆☆☆☆☆☆☆☆
Credit: @vaustinl •
•
#vape #vaping 
#slime #fluffyslime#asmr#satisfying #tsatisfy#slimeusa#satisfyingposts #fishbowlslime #slimyslime #crunchyslime#clearslime #brownslime #sellsand #kineticsand #uk#america #waterslime #greenslime #yellowslime #blueslime#slusheeslime #butterslime #icebergslime#creamcheeseslime #vapenation #vapingtricks #redslime #slusheeslime #explorepages",
2240160513384140018_3781958475,2/9/2020 5:06:14 PM,https://www.instagram.com/p/B8Wph44Hkzy,9177,6,224934,Yes,,"@cuenk_test,@simplysatisfyinguk,@simplysatisfyinguk,@simplysatisfyinguk","Woodwork animation! This is actually really satisfying to me! 😍
•
•
Credit: @cuenk_test
•
•

@simplysatisfyinguk @simplysatisfyinguk @simplysatisfyinguk •
•
•#slime #fluffyslime#asmr#satisfying #tsatisfy#slimeusa#satisfyingposts #fishbowlslime #slimyslime #crunchyslime#clearslime #brownslime #sellsand #kineticsand #uk#america #waterslime #greenslime #yellowslime #blueslime#slusheeslime #butterslime #icebergslime#creamcheeseslime #pinkslime #brownslime #blackslime#whiteslime #redslime #slusheeslime #explorepages",
2015945526265854619_3781958475,4/6/2019 8:33:31 AM,https://www.instagram.com/p/Bv6E8ZznTqb,9112,345,95711,Yes,,"@musiacal,@simply_satisfying_uk,@simply_satisfying_uk,@simply_satisfying_uk","Sorry I've been gone for so long! Had some things to tend to!Hope you all are well! •
•
Make sure you liked and comment⬇️⬇️ use our hashtag - #simplysatisfyinguk
•
•
•
follow @musiacal - credit to them 🙌🏻⬇️
•
•
Follow: @simply_satisfying_uk
Follow: @simply_satisfying_uk
Follow: @simply_satisfying_uk
•
•
•
#glittery #influencerswanted #influencerstyle #influencermarketing #glitter #glittereyeshadow #travelinfluencer #satisfyingvideo #glitters #doginfluencer #satisfyingvid #microinfluencer #brandinfluencer #glitterslime #influencerdigital #influencers #oddlysatisfyingvideo #glittermakeup #satisfyingsounds #satisfyingvideos #prilaga #glitternails #satisfying #satisfyingslimes #satisfyingasmr #influencer #satisfyingslime #sosatisfying",
2008546848323412121_3781958475,3/27/2019 3:31:48 AM,https://www.instagram.com/p/BvfyreBDCCZ,8745,46,61636,Yes,,"@batt.ly,@simply_satisfying_uk,@simply_satisfying_uk,@simply_satisfying_uk","The huskies! 🤣💙
•
•
Big or little 🤣🤣🤣
•
•
•Make sure you liked and comment⬇️⬇️
•
•
•follow @batt.ly - credit to them 🙌🏻⬇️
•
•
Follow: @simply_satisfying_uk 
Follow: @simply_satisfying_uk 
Follow: @simply_satisfying_uk •
•
•
#glossyslime #squishies #asmrvideo #satisfyingsounds#thwocking #slimepressing #jigglyslime #crunchyfloam#anxietyrelief #satisfyingfloam #fishbowlslime #sizzle#jellycubeslime #icebergslime #bubblepopping #daisoclay#crunchyfloam #slimerepost #slimerecipe
#prettyslime #sensory #destress #thickslime #slimemixing #glitterslime #satisfyingsoap #clayslime#floralfoam #satisfyingvideos",
2223944749652160326_3781958475,1/18/2020 8:08:18 AM,https://www.instagram.com/p/B7dCfeDHK9G,8650,13,226488,Yes,,"@simplysatisfyinguk,@sosatisfying","This is oddly satisfying! What do you think?
.
Follow @simplysatisfyinguk for more
-
Crédit: @sosatisfying
.
.
.
.
Hashtags: #fluffyslime #softslime #glitterslime #butterslime#creamcheeseslime #slime #slimerepost #loveslime#viralslime #clickyslime #thickslime #greatslime#amazingslime #redslime #purpleslime #blueslime#orangeslime #yellowslime #greenslime #pinkslime#softbutterslime #christmasslime #satisfying",
2110924951524331592_3781958475,8/15/2019 9:38:34 AM,https://www.instagram.com/p/B1Lgw8rHdBI,8537,7,73135,Yes,,@pan_n_ice,"This video is amazing! Golden quality content 😘
•
•
Credit: @pan_n_ice •
•
#slime #crunchyslime #daiso#daisoclaymixing #butterslime #fluffyslime#oddlysatisfying #clearslime #food #crunchyslime #satisfyingvideo #asmr#explorepage #satisfy #icebergslime#slimetutorial #fishbowlslime #crunchyfloam#talisatossell #asmrsounds #sleepaid #relax#creative #icecream #satisfying #diy",
2224936460067201107_3781958475,1/19/2020 4:58:55 PM,https://www.instagram.com/p/B7gj-wWHuBT,8443,2,171545,Yes,,@omrani.academy,"🍩🍦cakes are yummy! And this is pretty cool! •
Credit: @omrani.academy
-
🍩
🍩🍩
🍩🍩🍩
🍩🍩🍩🍩
🍩🍩🍩🍩🍩
tags
#slime #cakesofinstagram #cakes #satisfying #tsatisfy#slimeusa#satisfyingposts #fishbowlslime #slimyslime #crunchyslime#clearslime #brownslime #sellsand #kineticsand #uk#america #waterslime #greenslime #yellowslime #blueslime#slusheeslime #butterslime #icebergslime#creamcheeseslime #pinkslime #brownslime #blackslime#whiteslime #redslime #slusheeslime #explorepages
🍩🍩🍩🍩🍩
🍩🍩🍩🍩
🍩🍩🍩
🍩🍩
🍩",
2109733986327506177_3781958475,8/13/2019 6:12:21 PM,https://www.instagram.com/p/B1HR-H5nq0B,8402,14,86477,Yes,,@sand.tagious,"This is cool! Sand is so satisfying!
•
•
CREDIT: @sand.tagious
•
•
#kineticsand #hydraulicpress
#slime #fluffyslime#asmr#satisfying #tsatisfy#slimeusa#satisfyingposts #fishbowlslime #slimyslime #crunchyslime#clearslime #brownslime #sellsand #kineticsand #uk#america #waterslime #greenslime #yellowslime #blueslime#slusheeslime #butterslime #icebergslime#creamcheeseslime #vapenation #whiteslime #redslime #slusheeslime #explorepages",
2005939303374167488_3781958475,3/23/2019 1:10:54 PM,https://www.instagram.com/p/BvWhysinJ3A,8329,222,124687,Yes,loveliaromati,"@rubadubbathbombco,@loveliaromati,@simply_satisfying_uk,@simply_satisfying_uk,@simply_satisfying_uk","Tag 5 people who might want to see this! 👇🏽 Credit: @rubadubbathbombco - I do not take credit! 
Bathbomb: Follow @loveliaromati

Follow me, for amazing photos & videos 🏝
@simply_satisfying_uk 
@simply_satisfying_uk 
@simply_satisfying_uk 
Turn on post notifications ✅
.
Image belongs to their respective owner!

#slime #clearslime #slimeusa #slimer #slimes#usaslime  #slimereview #slimelovers #slimevideo #slimepoking #slimeshop #slimestore#slimereview #slimewondernotice #slimestore #talisatossell#clearslime #usaslime #fluffyslime #bathbomb",
2223644640381030037_3781958475,1/17/2020 10:12:17 PM,https://www.instagram.com/p/B7b-QTgnM6V,7976,32,145544,Yes,,@the.crafty,"Detergent pods vs Coca Cola experiment! 🧪
•
•
•
Credit: @the.crafty
•
•
#diy #softslime #glitterslime #butterslime#creamcheeseslime #slime #slimerepost #loveslime#viralslime #clickyslime #thickslime #greatslime#amazingslime #redslime #purpleslime #blueslime#orangeslime #yellowslime #greenslime #pinkslime#softbutterslime #christmasslime #satisfying",
2111939868192882823_3781958475,8/16/2019 7:14:50 PM,https://www.instagram.com/p/B1PHh7en0CH,7976,8,62011,Yes,,"@simplysatisfyinguk,@romanbooteen","Hand engraved coin with 22k gold base
ᐤ
Follow @simplysatisfyinguk
ᐤ
via @romanbooteen
•
•
#slime #crunchyslime #daiso#daisoclaymixing #butterslime #fluffyslime#oddlysatisfying #clearslime #food #crunchyslime #satisfyingvideo #asmr#explorepage #satisfy #icebergslime#slimetutorial #fishbowlslime #crunchyfloam#talisatossell #asmrsounds #sleepaid #relax#creative #icecream #satisfying #diy",
2231945061864363630_3781958475,1/29/2020 9:03:46 AM,https://www.instagram.com/p/B75djVanNZu,7925,20,137454,Yes,,@pan_n_ice,"🍩🍦Hersheys 🍦🍩
Would you like to try this? Let me know! •
•
Credit: @pan_n_ice
-
🍩
🍩🍩
🍩🍩🍩
🍩🍩🍩🍩
🍩🍩🍩🍩🍩
tags
#slime #fluffyslime#asmr#satisfying #tsatisfy#slimeusa#satisfyingposts #fishbowlslime #slimyslime #crunchyslime#clearslime #brownslime #sellsand #kineticsand #uk#america #waterslime #greenslime #yellowslime #blueslime#slusheeslime #butterslime #icebergslime#creamcheeseslime #pinkslime #brownslime #blackslime#whiteslime #redslime #slusheeslime #explorepages
🍩🍩🍩🍩🍩
🍩🍩🍩🍩
🍩🍩🍩
🍩🍩
🍩",
2234409985756857561_3781958475,2/1/2020 6:42:41 PM,https://www.instagram.com/p/B8COAsrn4TZ,7920,8,184102,Yes,,"@simplysatisfyinguk,@icecreamrolls","I love these! •
•
Follow @simplysatisfyinguk 💗
Tag a friend that needs to see this! 👇
Credit: @icecreamrolls •
•
•
•
#vape #hydraulicpress
#slime #fluffyslime#asmr#satisfying #tsatisfy#slimeusa#satisfyingposts #fishbowlslime #slimyslime #crunchyslime#clearslime #brownslime #sellsand #kineticsand #uk#america #waterslime #greenslime #yellowslime #blueslime#slusheeslime #butterslime #icebergslime#creamcheeseslime #vapenation #whiteslime #redslime #slusheeslime #explorepages",
2249099644604659859_3781958475,2/22/2020 1:09:16 AM,https://www.instagram.com/p/B82aDXlHjiT,7893,11,256129,Yes,,"@simplysatisfyinguk,@simplysatisfyinguk","Satisfying glass blowing 😍When it touches the ground 🤩 
Follow: @simplysatisfyinguk
Follow: @simplysatisfyinguk
Credit? Dm me
🔥
🔥🔥
🔥🔥🔥
🔥🔥🔥🔥
🔥🔥🔥🔥🔥
#slime #fluffyslime#asmr#satisfying #tsatisfy#slimeusa#satisfyingposts #fishbowlslime #slimyslime #crunchyslime#clearslime #brownslime #sellsand #kineticsand #uk#america #waterslime #greenslime #yellowslime #blueslime#slusheeslime #butterslime #icebergslime#creamcheeseslime #pinkslime #brownslime #blackslime#whiteslime #redslime #slusheeslime #explorepages",
