,PostUrl,NrLikes,IsVideo,Credits
2619,https://www.instagram.com/p/CAa1ddhHkDT,10208,No,credit: @slimeobsidian -
2639,https://www.instagram.com/p/CAN1OGin9kE,10184,No,credit
375,https://www.instagram.com/p/CAsclgthv9R,10184,No,credit @itz_kado_official *
1040,https://www.instagram.com/p/B9PL4sYnKdC,10153,No,credit @please comment or dm for credit no copyright intended
933,https://www.instagram.com/p/B-fHRhuH42k,10142,No,credit @dm for removal*
987,https://www.instagram.com/p/B9w_I8_HLgO,10135,No,credit @dm for removal*
1122,https://www.instagram.com/p/B8USI3AH-2q,10128,No,credit @please comment or dm for credit no copyright intended
32,https://www.instagram.com/p/B-uQR0CntDl,10112,Yes,credit: zenmo_ca/tiktok
1134,https://www.instagram.com/p/B8MF6Dan008,10069,No,credit @please comment or dm for credit no copyright intended
1119,https://www.instagram.com/p/B8WnXmtHP0n,10016,No,credit @please comment or dm for credit no copyright intended
19,https://www.instagram.com/p/B_alGs0HhMw,10004,Yes,credit: turtleasmrchannl/tiktok
122,https://www.instagram.com/p/B8Wui2mnOBY,9984,Yes,credit: @theseanhavens
1131,https://www.instagram.com/p/B8MsLU0HF74,9918,No,credit @please comment or dm for credit no copyright intended
1958,https://www.instagram.com/p/B087_6vI3Rk,9896,Yes,credit: @hellomaphie 
648,https://www.instagram.com/p/B88zl2GB_sR,9848,No,credit *
1969,https://www.instagram.com/p/B0JdqVjIXpd,9835,Yes,credit: @seblester 
2621,https://www.instagram.com/p/CAaoSHLHiX-,9808,No,credit: @salavat.fidai -
1029,https://www.instagram.com/p/B9Uwu3UHg2O,9788,No,credit @no copyright intended please dm or comment for credit
604,https://www.instagram.com/p/B97RGPBBFXR,9767,No,credit @please comment or dm for credit no copyright intended
356,https://www.instagram.com/p/CA3E2DPBL3b,9765,No,credit @jcpaquarium *
1075,https://www.instagram.com/p/B81UH3CHMcr,9732,No,credit @please comment or dm for credit no copyright intended
2673,https://www.instagram.com/p/B_2yhrAHkfI,9710,No,credit
1919,https://www.instagram.com/p/B3PNQx5HYl_,9643,Yes,credit: @nickuhas & @daviddobrik
2088,https://www.instagram.com/p/B_I78Kmjypn,9612,Yes,credit: (dm for credit)
3631,https://www.instagram.com/p/B-H8oPbjrHf,9517,No,credits: @tunemindd and dm me
500,https://www.instagram.com/p/B_aL9KChw18,9510,No,credit!
598,https://www.instagram.com/p/B-C2yFuBN9M,9505,No,credit @please comment or dm for credit no copyright intended
2685,https://www.instagram.com/p/B_sfYvHn7W_,9478,No,credit: @???
2567,https://www.instagram.com/p/CA3P4ZcHKNY,9447,No,credit: @please comment or do for credit -
2856,https://www.instagram.com/p/B9W6XUuJmIz,9442,No,credit @no copyright intended please dm or comment for credit
492,https://www.instagram.com/p/B_fZ0RpBm1E,9434,No,credit!
2885,https://www.instagram.com/p/B81iO93HDrT,9412,No,credit @no copyright intended please dm or comment for credit
2733,https://www.instagram.com/p/B_IFvYNnZ7z,9386,No,credit
489,https://www.instagram.com/p/B_h92rNhQiT,9380,No,credit!
2662,https://www.instagram.com/p/B_-dWfwn7Ue,9253,No,credit: @? please comment or dm
442,https://www.instagram.com/p/B_-bWL1hd74,9233,No,credit @please comment or dm for credit no copyright intended
561,https://www.instagram.com/p/B-m5wVHhFy6,9214,No,credit @please comment or dm for credit no copyright intended
599,https://www.instagram.com/p/B-ALjw6hMdW,9209,No,credit @please comment or dm for credit no copyright intended
2815,https://www.instagram.com/p/B-AS-xzpGRu,9160,No,credit @no copyright intended please dm or comment for credit
613,https://www.instagram.com/p/B9w8mpOhuaX,9121,No,credit @please comment or dm for credit no copyright intended
400,https://www.instagram.com/p/CAaqvK4BHPk,9091,No,credit @wwfco *
1850,https://www.instagram.com/p/B7WbS7MHsCR,9068,Yes,credit: 1269399054 on kwai
588,https://www.instagram.com/p/B-NJISIhmCo,9045,No,credit @please comment or dm for credit no copyright intended
1934,https://www.instagram.com/p/B2HMT5aoOPM,9007,Yes,credit: @satisfyingvideo 
1948,https://www.instagram.com/p/B1ZItVhoOTS,8942,Yes,credit: @matthieubraccini 
2175,https://www.instagram.com/p/CAt6i1dH2TT,8870,Yes,credit : @sosatisfying in @tiktok
1937,https://www.instagram.com/p/B16tDg7Iw9O,8869,Yes,credit: @tasty & @satisfyiris 
3679,https://www.instagram.com/p/B9J7uyvDVJ3,8777,No,credits: @satisfyaddict.s
1118,https://www.instagram.com/p/B8WsrhAnR0J,8766,No,credit @please comment or dm for credit no copyright intended
577,https://www.instagram.com/p/B-UqCCvho1M,8760,No,credit @please comment or dm for credit no copyright intended
1952,https://www.instagram.com/p/B1OwQguouId,8667,Yes,credit: @baigelmanglass 
2079,https://www.instagram.com/p/B_fxEyojqf7,8662,No,credit: tiktok 👉
3487,https://www.instagram.com/p/CAu-7ssqtef,8643,No,"credits:@51_designs, @crouzier benjamin yt"
112,https://www.instagram.com/p/B8mbuktHdOt,8643,Yes,credit: @wannerstedt
778,https://www.instagram.com/p/CAVZbigH5vp,8641,No,credit
1920,https://www.instagram.com/p/B3Hvm-hnzdG,8633,Yes,credit: butser rubber ltd (youtube) via @highsatisfaction 
629,https://www.instagram.com/p/B9hYPI2h7SD,8618,No,credit @please comment or dm for credit no copyright intended
596,https://www.instagram.com/p/B-FPqTIhqNv,8582,No,credit @please comment or dm for credit no copyright intended
1752,https://www.instagram.com/p/CA8CnHJHTp0,8581,No,credit: _sammiefrum16 & taylorlewallen7 on tiktok
2649,https://www.instagram.com/p/CAGXyTQnr8l,8555,No,credit
786,https://www.instagram.com/p/CAQSoaaHlbT,8486,No,credit
1954,https://www.instagram.com/p/B1HMT8hFs5s,8477,Yes,credit: kwai 
3655,https://www.instagram.com/p/B9oaHWBDMoV,8470,No,credits: @hydraulicpresschannel
1942,https://www.instagram.com/p/B1rFaqfIlfu,8465,Yes,credit: @losangeles_eats & @satisfyiris 
605,https://www.instagram.com/p/B97ONKdBdVP,8463,No,credit @please comment or dm for credit no copyright intended
1106,https://www.instagram.com/p/B8eWspln7L4,8455,No,credit @please comment or dm for credit no copyright intended
1493,https://www.instagram.com/p/CAp-m9Ph5W5,8454,No,credit @vasari_oil_paint dm for removal*
464,https://www.instagram.com/p/B_uySpmhTxB,8373,No,credit @please comment or dm for credit no copyright intended
1032,https://www.instagram.com/p/B9UVPYMH1Od,8330,Yes,credit @no copyright intended please dm or comment for credit
978,https://www.instagram.com/p/B94nwV6Hqxp,8314,No,credit @dm for removal*
1241,https://www.instagram.com/p/B6TfmRnBRIs,8303,No,credit @daviddobrik
921,https://www.instagram.com/p/B-pihG1nMcG,8301,No,credit
1069,https://www.instagram.com/p/B86x20Wngp0,8273,No,credit @please comment or dm for credit no copyright intended
835,https://www.instagram.com/p/B_vBSpZnBOa,8272,No,credit
2008,https://www.instagram.com/p/CA0bNWhD5tY,8267,No,credits: dm me
2728,https://www.instagram.com/p/B_KpcsBHe0T,8245,No,credit
3685,https://www.instagram.com/p/B9ChmzZD242,8223,No,credits: @daniel.83
3627,https://www.instagram.com/p/B-NGOJ9D99F,8201,No,credits: @xiang.duan
1963,https://www.instagram.com/p/B0oIuxII6mP,8196,Yes,credit: @vaustinl 
2604,https://www.instagram.com/p/CAijEcJH4Fu,8196,No,credit: @? please comment or dm for credit
1077,https://www.instagram.com/p/B8zHWT4HAYo,8101,No,credit @please comment or dm for credit no copyright intended
522,https://www.instagram.com/p/B_F1Pm8BB9y,8096,No,credit!
1557,https://www.instagram.com/p/B_-hcCihWoT,8081,No,credit @dm for removal*
521,https://www.instagram.com/p/B_F9-7-hXSg,8035,No,credit!
3472,https://www.instagram.com/p/CA8f57Jn75h,8032,No,credits: @adam_braden
274,https://www.instagram.com/p/B_-lqpQnyJE,8004,Yes,credit: @yukikawae
468,https://www.instagram.com/p/B_sX2-FByaR,7977,No,credit @please comment or dm for credit no copyright intended
1962,https://www.instagram.com/p/B0qw4JQIoas,7935,Yes,credit: @thegalshir 
3678,https://www.instagram.com/p/B9KQX9JjoW_,7912,No,credits: @satisfying_source and @asmr.seawave
802,https://www.instagram.com/p/CAF9RdmHqGz,7853,No,credit
310,https://www.instagram.com/p/B9PNHEnnhPo,7815,Yes,credit: @giaco_blade
1062,https://www.instagram.com/p/B9AAtxwHSQM,7799,No,credit @please comment or dm for credit no copyright intended
259,https://www.instagram.com/p/CAlRfwQnlfh,7775,No,credit: @sand.tagious
2026,https://www.instagram.com/p/CAk-7I5jbGo,7769,No,credits: @videoincredibles
1525,https://www.instagram.com/p/CAVZXfyh2xL,7757,No,credit @dm for removal*
2090,https://www.instagram.com/p/B_IA6cAjVn2,7746,No,credit: @snowopolisco ————————— download game👇 
620,https://www.instagram.com/p/B9o5FJUhd7L,7738,No,credit @please comment or dm for credit no copyright intended
2610,https://www.instagram.com/p/CAf3_CxHp2c,7687,No,credit: @callenschaub -
1859,https://www.instagram.com/p/B6tCIgxHV2E,7682,Yes,credit: @macroroom 
623,https://www.instagram.com/p/B9mWnUTByB4,7666,No,credit @please comment or dm for credit no copyright intended
1957,https://www.instagram.com/p/B0_evqQoNip,7624,Yes,credit: @legendaryshots
609,https://www.instagram.com/p/B92BNTIhX77,7621,No,credit @please comment or dm for credit no copyright intended
2794,https://www.instagram.com/p/B-XWDXgnOP0,7601,No,credit @no copyright intended please dm or comment for credit
2101,https://www.instagram.com/p/B-4mBTXjjrg,7532,No,credit: @niina.draws & @josielewisart
2020,https://www.instagram.com/p/CAqFLoNDSoG,7516,No,credits: @thatsamazing
591,https://www.instagram.com/p/B-KjkFwhxsK,7498,No,credit @please comment or dm for credit no copyright intended
1800,https://www.instagram.com/p/B-ZvwdwnXiV,7421,No,credit: @slimeobsidian 
353,https://www.instagram.com/p/CA5fhIhBEaW,7384,No,credit @please comment or dm for credit no copyright intended
2040,https://www.instagram.com/p/CAYGeBvDzss,7376,No,credits: dm me
1183,https://www.instagram.com/p/B7oTATkn9nG,7352,No,credit @please comment or dm for credit no copyright intended
1927,https://www.instagram.com/p/B2evX57oUKY,7345,Yes,credit: @unknown
3682,https://www.instagram.com/p/B9FGgyfjNC4,7340,No,credits: dm me
937,https://www.instagram.com/p/B-aPyvPnLI5,7330,No,credit @dm for removal*
2033,https://www.instagram.com/p/CAdwhHijwUj,7329,No,credits: @youresatisfied
1930,https://www.instagram.com/p/B2USq-noRPd,7318,Yes,credit: @zachking 
2820,https://www.instagram.com/p/B92POMNJaUV,7297,No,credit @no copyright intended please dm or comment for credit
622,https://www.instagram.com/p/B9mkaQfh0SP,7283,No,credit @please comment or dm for credit no copyright intended
767,https://www.instagram.com/p/CAa3s4Dn5FD,7278,No,credit
2224,https://www.instagram.com/p/B__y87-HCsJ,7265,No,credit : amandaamory in @tiktok
437,https://www.instagram.com/p/CABOanYheTB,7239,No,credit @please comment or dm for credit no copyright intended
973,https://www.instagram.com/p/B97RANAHXEY,7235,No,credit @dm for removal*
1960,https://www.instagram.com/p/B0vwoN8ou5o,7201,Yes,credit: @indulgenteats 
1955,https://www.instagram.com/p/B1EnS4SIEmQ,7183,Yes,credit: @chechen_extreme 
2005,https://www.instagram.com/p/CA3EYNNDvsr,7183,No,credits: wingyi1981 (douyin)
795,https://www.instagram.com/p/CAJAjaqnotN,7179,No,credit
510,https://www.instagram.com/p/B_SsVgDB8YE,7174,No,credit!
1966,https://www.instagram.com/p/B0gavp5oEIB,7157,Yes,credit: @unknown pls dm for credit/removal
507,https://www.instagram.com/p/B_VNbeQBYRf,7137,No,credit!
1130,https://www.instagram.com/p/B8OqUYZHPZx,7136,No,credit @please comment or dm for credit no copyright intended
3584,https://www.instagram.com/p/B_M0YOHjNXO,7127,No,credits: @amauryguichon
1139,https://www.instagram.com/p/B8HMoYnn1lH,7113,No,credit @please comment or dm for credit no copyright intended
397,https://www.instagram.com/p/CAdLQJ7BlQ4,7110,No,credit please comment or dm
2564,https://www.instagram.com/p/CA5ml7Hng1X,7096,No,credit: @please comment or do for credit -
1979,https://www.instagram.com/p/Bza324JIpW9,7034,Yes,credit: @slimeobsidian
2851,https://www.instagram.com/p/B9Z6FfVn2-y,7029,No,credit @no copyright intended please dm or comment for credit
369,https://www.instagram.com/p/CAvWrq9h5kB,7021,No,credit @please comment or dm for credit no copyright intended
1080,https://www.instagram.com/p/B8wZHyNnYUM,7001,No,credit @please comment or dm for credit no copyright intended
1977,https://www.instagram.com/p/BzitCeQIeaO,6947,Yes,credit: @turdtwig 
2858,https://www.instagram.com/p/B9UrA8FnfLN,6936,No,credit @no copyright intended please dm or comment for credit
926,https://www.instagram.com/p/B-keeNLnL6c,6921,No,credit @dm for removal*
460,https://www.instagram.com/p/B_xlRXpBLx1,6907,No,credit @please comment or dm for credit no copyright intended
1087,https://www.instagram.com/p/B8rj6bFHmBH,6860,No,credit @please comment or dm for credit no copyright intended
1153,https://www.instagram.com/p/B79Nw-EHdja,6831,No,credit @please comment or dm for credit no copyright intended
576,https://www.instagram.com/p/B-U-X3Lha7-,6805,No,credit @please comment or dm for credit no copyright intended
2886,https://www.instagram.com/p/B81JPwTHfse,6773,No,credit @no copyright intended please dm or comment for credit
1020,https://www.instagram.com/p/B9cEIiAHWPY,6770,No,credit @no copyright intended please dm or comment for credit
2727,https://www.instagram.com/p/B_LACnWH5Oy,6767,No,credit
2687,https://www.instagram.com/p/B_sSBD3nT7Q,6736,No,credit: @yukikawae -
2064,https://www.instagram.com/p/B_8Jaxhj191,6695,Yes,credit: dm me
2764,https://www.instagram.com/p/B-w7UWCnkJb,6684,No,credit
2847,https://www.instagram.com/p/B9ewI40nBlF,6670,No,credit @no copyright intended please dm or comment for credit
1917,https://www.instagram.com/p/B3R2HrDnGFO,6667,Yes,credit: uwukaydence (tiktok)
1092,https://www.instagram.com/p/B8oqihqHOTo,6611,No,credit @please comment or dm for credit no copyright intended
2044,https://www.instagram.com/p/CATM0jyjcIp,6606,No,credits: 15766765266./抖音/vc
1924,https://www.instagram.com/p/B2rWG1_ID7i,6600,Yes,credit: @powervisiongo 
1128,https://www.instagram.com/p/B8PMpuLHtmu,6592,No,credit @please comment or dm for credit no copyright intended
3662,https://www.instagram.com/p/B9e9MLcjeHA,6571,No,credits: @zoefortuna & dm me
1923,https://www.instagram.com/p/B2ty4PNoegL,6543,Yes,credit: @gojzerofficial 
633,https://www.instagram.com/p/B9ewkOkBC-Q,6499,No,credit @please comment or dm for credit no copyright intended
2890,https://www.instagram.com/p/B8v-_h5HHIv,6448,No,credit @no copyright intended please dm or comment for credit
2835,https://www.instagram.com/p/B9mxxRpp71G,6445,No,credit @no copyright intended please dm or comment for credit
2162,https://www.instagram.com/p/CA5svNDn3U2,6445,Yes,credit : @bred  in @tiktok
1482,https://www.instagram.com/p/CAxuPPrBeCD,6442,No,credit @amauryguichon dm for removal*
2624,https://www.instagram.com/p/CAYI73wnhe5,6412,No,credit: @? please comment or dm for credit
865,https://www.instagram.com/p/B_aaBounIUr,6401,No,credit
3508,https://www.instagram.com/p/CAa2vM9HqEd,6399,No,credits:dm me
870,https://www.instagram.com/p/B_VSpbpnvge,6378,No,credit
571,https://www.instagram.com/p/B-cjSA6B5RX,6372,No,credit @please comment or dm for credit no copyright intended
377,https://www.instagram.com/p/CAqCr9KhmZY,6365,No,credit!
445,https://www.instagram.com/p/B_75jxChHdi,6361,No,credit @please comment or dm for credit no copyright intended
857,https://www.instagram.com/p/B_fqZG2n_z5,6349,No,credit
1973,https://www.instagram.com/p/Bz0ylCvI3eX,6332,Yes,credit: @vasari_oil_paint 
2620,https://www.instagram.com/p/CAauX-7nT8M,6308,No,credit: @please comment or do for credit -
2097,https://www.instagram.com/p/B--jILKjNEK,6305,No,credit: calders_ceramics/tiktok ❁
1101,https://www.instagram.com/p/B8g83BXnSyI,6279,No,credit @please comment or dm for credit no copyright intended
1489,https://www.instagram.com/p/CAskMQthuCB,6277,No,credit @dm for removal*
2084,https://www.instagram.com/p/B_U71XYjhNq,6275,Yes,credit: dm me
621,https://www.instagram.com/p/B9murcuBDIz,6274,No,credit @please comment or dm for credit no copyright intended
570,https://www.instagram.com/p/B-cu3LJhIGg,6267,No,credit @please comment or dm for credit no copyright intended
612,https://www.instagram.com/p/B9zMxtshnuj,6264,No,credit @please comment or dm for credit no copyright intended
1027,https://www.instagram.com/p/B9XEOJ8nD_s,6204,No,credit @no copyright intended please dm or comment for credit
1197,https://www.instagram.com/p/B7WaTjuHG_f,6158,No,credit @no copyright intended please dm or comment for credit
1552,https://www.instagram.com/p/CADYyH5hKr7,6133,No,credit @amauryguichon dm for removal*
2063,https://www.instagram.com/p/B_-Gd0GDGgO,6126,Yes,credit: dm me
1193,https://www.instagram.com/p/B7bvT0YHGNJ,6118,No,credit @no copyright intended please dm or comment for credit
1012,https://www.instagram.com/p/B9hNn-5nNgu,6097,No,credit @no copyright intended please dm or comment for credit
2194,https://www.instagram.com/p/CAdPY3Bn_N8,6094,Yes,credit : @sosatisfying in @tiktok
3475,https://www.instagram.com/p/CA5sbNJqAEu,6081,No,credits:@scuruchi
1514,https://www.instagram.com/p/CAa3lR8Bt2S,6049,No,credit @dm for removal*
1613,https://www.instagram.com/p/B_VS3YnBvOy,5996,No,credit @dm for removal*
2191,https://www.instagram.com/p/CAf7IgYn4av,5973,Yes,credit : @amosmunteanu in @tiktok
408,https://www.instagram.com/p/CAVcp0ZBS5U,5972,No,credit @_sam_bowles *
1191,https://www.instagram.com/p/B7eU24anpjy,5933,No,credit @no copyright intended please dm or comment for credit
2630,https://www.instagram.com/p/CATDK6rnj3z,5925,No,credits @perfectframe.ig on youtube and @dom.riccobene
1011,https://www.instagram.com/p/B9hXcilHwXN,5878,No,credit @no copyright intended please dm or comment for credit
420,https://www.instagram.com/p/CANxarchgVK,5831,No,credit @callenschaub *
253,https://www.instagram.com/p/CA0qOiJnwzB,5777,No,credit: @ 念宇阁😇
3673,https://www.instagram.com/p/B9RqAf8jJ4y,5770,No,credits: @ kikakikawhat on tiktok
2010,https://www.instagram.com/p/CAyLniojYOS,5761,No,credits: @discover.animal
